Unnamed: 0,Unnamed: 단위(mm),길곡강수량,대병강수량,창녕강수량,창덕강수량,함안강수량,date,time
7060,7060,0.0,0.0,0.0,0.0,0.0,2013-06-17,5
7061,7061,0.0,0.0,0.0,0.0,0.0,2013-06-17,6
7062,7062,0.0,0.0,0.0,0.0,0.0,2013-06-17,7
7063,7063,0.0,0.0,0.0,0.0,0.0,2013-06-17,8
7064,7064,0.0,0.0,0.0,0.0,0.0,2013-06-17,9
7065,7065,0.0,0.0,0.0,0.0,0.0,2013-06-17,10
7066,7066,0.0,0.0,0.0,0.0,0.0,2013-06-17,11
7067,7067,0.0,0.0,0.0,0.0,0.0,2013-06-17,12
7068,7068,0.0,0.0,0.0,0.0,0.0,2013-06-17,13
7069,7069,0.0,0.0,0.0,0.0,0.0,2013-06-17,14
7070,7070,0.0,0.0,0.0,0.0,0.0,2013-06-17,15
7071,7071,0.0,0.0,0.0,0.0,0.0,2013-06-17,16
7072,7072,0.0,0.0,0.0,0.0,0.0,2013-06-17,17
7073,7073,0.0,0.0,0.0,0.0,0.0,2013-06-17,18
7074,7074,0.0,0.0,0.0,0.0,0.0,2013-06-17,19
7075,7075,0.0,0.0,0.0,0.0,0.0,2013-06-17,20
7076,7076,0.0,0.0,0.0,0.0,0.0,2013-06-17,21
7077,7077,0.0,0.0,0.0,0.0,0.0,2013-06-17,22
7078,7078,0.0,0.0,0.0,0.0,0.0,2013-06-17,23
7079,7079,0.0,0.0,0.0,0.0,0.0,2013-06-18,0
7080,7080,0.0,0.0,0.0,0.0,0.0,2013-06-18,1
7081,7081,0.0,0.0,0.0,0.0,0.0,2013-06-18,2
7082,7082,0.0,0.0,0.0,0.0,0.0,2013-06-18,3
7083,7083,0.0,0.0,0.0,0.0,0.0,2013-06-18,4
7084,7084,0.0,0.0,0.0,0.0,0.0,2013-06-18,5
7085,7085,0.0,0.0,0.0,0.0,0.0,2013-06-18,6
7086,7086,0.0,0.0,0.0,0.0,0.0,2013-06-18,7
7087,7087,0.0,0.0,0.0,0.0,0.0,2013-06-18,8
7088,7088,0.0,0.0,0.0,0.0,0.0,2013-06-18,9
7089,7089,0.0,0.0,0.0,0.0,0.0,2013-06-18,10
7090,7090,0.0,0.0,0.0,0.0,0.0,2013-06-18,11
7091,7091,0.0,0.0,0.0,0.0,0.0,2013-06-18,12
7092,7092,0.0,0.0,0.0,0.0,0.0,2013-06-18,13
7093,7093,0.0,0.0084033613445378,0.0,0.0,0.0083333333333333,2013-06-18,14
7094,7094,0.0,0.0,0.0,0.0,0.0,2013-06-18,15
7095,7095,0.0,0.0,0.0,0.0,0.0,2013-06-18,16
7096,7096,0.0098039215686274,0.0168067226890756,0.0,0.0377358490566037,0.0,2013-06-18,17
7097,7097,0.0,0.0,0.0,0.0,0.0666666666666666,2013-06-18,18
7098,7098,0.0,0.0,0.0,0.0,0.0083333333333333,2013-06-18,19
7099,7099,0.0,0.0,0.0,0.0,0.0,2013-06-18,20
7100,7100,0.0,0.0,0.0,0.0,0.0,2013-06-18,21
7101,7101,0.0,0.0,0.0,0.0,0.0,2013-06-18,22
7102,7102,0.0,0.0,0.0,0.0,0.0,2013-06-18,23
7103,7103,0.0098039215686274,0.0,0.01,0.0,0.0166666666666666,2013-06-19,0
7104,7104,0.0294117647058823,0.0756302521008403,0.04,0.0566037735849056,0.0083333333333333,2013-06-19,1
7105,7105,0.2254901960784313,0.2016806722689075,0.27,0.2452830188679245,0.3416666666666667,2013-06-19,2
7106,7106,0.1470588235294117,0.0084033613445378,0.05,0.0094339622641509,0.0916666666666666,2013-06-19,3
7107,7107,0.196078431372549,0.0504201680672268,0.18,0.0471698113207547,0.0666666666666666,2013-06-19,4
7108,7108,0.2647058823529412,0.0672268907563025,0.04,0.0471698113207547,0.2416666666666666,2013-06-19,5
7109,7109,0.196078431372549,0.1428571428571428,0.06,0.0849056603773584,0.1583333333333333,2013-06-19,6
7110,7110,0.088235294117647,0.042016806722689,0.15,0.0849056603773584,0.0583333333333333,2013-06-19,7
7111,7111,0.0196078431372549,0.0168067226890756,0.0,0.0188679245283018,0.0083333333333333,2013-06-19,8
7112,7112,0.0294117647058823,0.0084033613445378,0.02,0.0094339622641509,0.0166666666666666,2013-06-19,9
7113,7113,0.0196078431372549,0.0,0.0,0.0,0.0,2013-06-19,10
7114,7114,0.0098039215686274,0.0,0.0,0.0,0.0083333333333333,2013-06-19,11
7115,7115,0.0,0.0,0.0,0.0,0.0,2013-06-19,12
7116,7116,0.0,0.0,0.0,0.0,0.0,2013-06-19,13
7117,7117,0.0,0.0,0.0,0.0,0.0,2013-06-19,14
7118,7118,0.0,0.0,0.0,0.0,0.0,2013-06-19,15
7119,7119,0.0,0.0,0.0,0.0,0.0,2013-06-19,16
7120,7120,0.0,0.0,0.0,0.0,0.0,2013-06-19,17
7121,7121,0.0,0.0,0.0,0.0,0.0,2013-06-19,18
7122,7122,0.0,0.0,0.0,0.0,0.0,2013-06-19,19
7123,7123,0.0,0.0,0.0,0.0,0.0,2013-06-19,20
7124,7124,0.0,0.0,0.0,0.0,0.0,2013-06-19,21
7125,7125,0.0,0.0,0.0,0.0,0.0,2013-06-19,22
7126,7126,0.0,0.0,0.0,0.0,0.0,2013-06-19,23
7127,7127,0.0,0.0,0.0,0.0,0.0,2013-06-20,0
7128,7128,0.0,0.0,0.0,0.0,0.0,2013-06-20,1
7129,7129,0.0,0.0,0.0,0.0,0.0,2013-06-20,2
7130,7130,0.0,0.0,0.0,0.0,0.0,2013-06-20,3
7131,7131,0.0,0.0,0.0,0.0,0.0,2013-06-20,4
7132,7132,0.0,0.0,0.0,0.0,0.0,2013-06-20,5
7133,7133,0.0,0.0,0.0,0.0,0.0,2013-06-20,6
7134,7134,0.0,0.0,0.0,0.0,0.0,2013-06-20,7
7135,7135,0.0,0.0,0.0,0.0,0.0,2013-06-20,8
7136,7136,0.0,0.0,0.0,0.0,0.0,2013-06-20,9
7137,7137,0.0,0.0,0.0,0.0,0.0,2013-06-20,10
7138,7138,0.0,0.0,0.0,0.0,0.0,2013-06-20,11
7139,7139,0.0,0.0,0.0,0.0,0.0,2013-06-20,12
7140,7140,0.0,0.0,0.0,0.0,0.0,2013-06-20,13
7141,7141,0.0,0.0,0.0,0.0,0.0,2013-06-20,14
7142,7142,0.0,0.0,0.0,0.0,0.0,2013-06-20,15
7143,7143,0.0,0.0,0.0,0.0,0.0,2013-06-20,16
7144,7144,0.0,0.0,0.0,0.0,0.0,2013-06-20,17
7145,7145,0.0,0.0,0.0,0.0,0.0,2013-06-20,18
7146,7146,0.0,0.0,0.0,0.0,0.0,2013-06-20,19
7147,7147,0.0,0.0,0.0,0.0,0.0,2013-06-20,20
7148,7148,0.0,0.0,0.0,0.0,0.0,2013-06-20,21
7149,7149,0.0,0.0,0.0,0.0,0.0,2013-06-20,22
7150,7150,0.0,0.0,0.0,0.0,0.0,2013-06-20,23
7151,7151,0.0,0.0,0.0,0.0,0.0,2013-06-21,0
7152,7152,0.0,0.0,0.0,0.0,0.0,2013-06-21,1
7153,7153,0.0,0.0,0.0,0.0,0.0,2013-06-21,2
7154,7154,0.0,0.0,0.0,0.0,0.0,2013-06-21,3
7155,7155,0.0,0.0,0.0,0.0,0.0,2013-06-21,4
7156,7156,0.0,0.0,0.0,0.0,0.0,2013-06-21,5
7157,7157,0.0,0.0,0.0,0.0,0.0,2013-06-21,6
7158,7158,0.0,0.0,0.0,0.0,0.0,2013-06-21,7
7159,7159,0.0,0.0,0.0,0.0,0.0,2013-06-21,8
7160,7160,0.0,0.0,0.0,0.0,0.0,2013-06-21,9
7161,7161,0.0,0.0,0.0,0.0,0.0,2013-06-21,10
7162,7162,0.0,0.0,0.0,0.0,0.0,2013-06-21,11
7163,7163,0.0,0.0,0.0,0.0,0.0,2013-06-21,12
7164,7164,0.0,0.0,0.0,0.0,0.0,2013-06-21,13
7165,7165,0.0,0.0,0.0,0.0,0.0,2013-06-21,14
7166,7166,0.0,0.0,0.0,0.0,0.0,2013-06-21,15
7167,7167,0.0,0.0,0.0,0.0,0.0,2013-06-21,16
7168,7168,0.0,0.0,0.0,0.0,0.0,2013-06-21,17
7169,7169,0.0,0.0,0.0,0.0,0.0,2013-06-21,18
7170,7170,0.0,0.0,0.0,0.0,0.0,2013-06-21,19
7171,7171,0.0,0.0,0.0,0.0,0.0,2013-06-21,20
7172,7172,0.0,0.0,0.0,0.0,0.0,2013-06-21,21
7173,7173,0.0,0.0,0.0,0.0,0.0,2013-06-21,22
7174,7174,0.0,0.0,0.0,0.0,0.0,2013-06-21,23
7175,7175,0.0,0.0,0.0,0.0,0.0,2013-06-22,0
7176,7176,0.0,0.0,0.0,0.0,0.0,2013-06-22,1
7177,7177,0.0,0.0,0.0,0.0,0.0,2013-06-22,2
7178,7178,0.0,0.0,0.0,0.0,0.0,2013-06-22,3
7179,7179,0.0,0.0,0.0,0.0,0.0,2013-06-22,4
7180,7180,0.0,0.0,0.0,0.0,0.0,2013-06-22,5
7181,7181,0.0,0.0,0.0,0.0,0.0,2013-06-22,6
7182,7182,0.0,0.0,0.0,0.0,0.0,2013-06-22,7
7183,7183,0.0,0.0,0.0,0.0,0.0,2013-06-22,8
7184,7184,0.0,0.0,0.0,0.0,0.0,2013-06-22,9
7185,7185,0.0,0.0,0.0,0.0,0.0,2013-06-22,10
7186,7186,0.0,0.0,0.0,0.0,0.0,2013-06-22,11
7187,7187,0.0,0.0,0.0,0.0,0.0,2013-06-22,12
7188,7188,0.0,0.0,0.0,0.0,0.0,2013-06-22,13
7189,7189,0.0,0.0,0.0,0.0,0.0,2013-06-22,14
7190,7190,0.0,0.0,0.0,0.0,0.0,2013-06-22,15
7191,7191,0.0,0.0,0.0,0.0,0.0,2013-06-22,16
7192,7192,0.0,0.0,0.0,0.0,0.0,2013-06-22,17
7193,7193,0.0,0.0,0.0,0.0,0.0,2013-06-22,18
7194,7194,0.0,0.0,0.0,0.0,0.0,2013-06-22,19
7195,7195,0.0,0.0,0.0,0.0,0.0,2013-06-22,20
7196,7196,0.0,0.0,0.0,0.0,0.0,2013-06-22,21
7197,7197,0.0,0.0084033613445378,0.0,0.0,0.0083333333333333,2013-06-22,22
7198,7198,0.0196078431372549,0.0252100840336134,0.01,0.0188679245283018,0.0166666666666666,2013-06-22,23
7199,7199,0.0098039215686274,0.0084033613445378,0.01,0.0283018867924528,0.0166666666666666,2013-06-23,0
7200,7200,0.0,0.0,0.0,0.0094339622641509,0.0083333333333333,2013-06-23,1
7201,7201,0.0098039215686274,0.0,0.01,0.0,0.0083333333333333,2013-06-23,2
7202,7202,0.0098039215686274,0.0084033613445378,0.01,0.0094339622641509,0.0,2013-06-23,3
7203,7203,0.0,0.0,0.01,0.0094339622641509,0.0,2013-06-23,4
7204,7204,0.0098039215686274,0.0084033613445378,0.0,0.0,0.0,2013-06-23,5
7205,7205,0.0098039215686274,0.0,0.02,0.0094339622641509,0.0166666666666666,2013-06-23,6
7206,7206,0.0098039215686274,0.0,0.0,0.0,0.0,2013-06-23,7
7207,7207,0.0098039215686274,0.0168067226890756,0.01,0.0188679245283018,0.0083333333333333,2013-06-23,8
7208,7208,0.0,0.0,0.01,0.0094339622641509,0.0166666666666666,2013-06-23,9
7209,7209,0.0098039215686274,0.0,0.01,0.0,0.0,2013-06-23,10
7210,7210,0.0,0.0,0.0,0.0,0.0,2013-06-23,11
7211,7211,0.0,0.0,0.0,0.0,0.0,2013-06-23,12
7212,7212,0.0,0.0,0.0,0.0,0.0,2013-06-23,13
7213,7213,0.0,0.0,0.0,0.0,0.0,2013-06-23,14
7214,7214,0.0,0.0,0.0,0.0,0.0,2013-06-23,15
7215,7215,0.0,0.0084033613445378,0.0,0.0094339622641509,0.0083333333333333,2013-06-23,16
7216,7216,0.0,0.0084033613445378,0.01,0.0094339622641509,0.0,2013-06-23,17
7217,7217,0.0098039215686274,0.0084033613445378,0.02,0.0094339622641509,0.0083333333333333,2013-06-23,18
7218,7218,0.0098039215686274,0.0,0.01,0.0,0.0,2013-06-23,19
7219,7219,0.0,0.0,0.0,0.0,0.0083333333333333,2013-06-23,20
7220,7220,0.0,0.0,0.0,0.0,0.0,2013-06-23,21
7221,7221,0.0,0.0,0.0,0.0,0.0,2013-06-23,22
7222,7222,0.0,0.0,0.0,0.0,0.0,2013-06-23,23
7223,7223,0.0,0.0,0.0,0.0,0.0,2013-06-24,0
7224,7224,0.0,0.0,0.0,0.0,0.0,2013-06-24,1
7225,7225,0.0,0.0,0.0,0.0,0.0,2013-06-24,2
7226,7226,0.0,0.0,0.0,0.0,0.0,2013-06-24,3
7227,7227,0.0,0.0,0.0,0.0,0.0,2013-06-24,4
7228,7228,0.0,0.0,0.0,0.0,0.0,2013-06-24,5
7229,7229,0.0,0.0,0.0,0.0,0.0,2013-06-24,6
7230,7230,0.0,0.0,0.0,0.0,0.0,2013-06-24,7
7231,7231,0.0,0.0,0.0,0.0,0.0,2013-06-24,8
7232,7232,0.0,0.0,0.0,0.0,0.0,2013-06-24,9
7233,7233,0.0,0.0,0.0,0.0,0.0,2013-06-24,10
7234,7234,0.0,0.0,0.0,0.0,0.0,2013-06-24,11
7235,7235,0.0,0.0,0.0,0.0,0.0,2013-06-24,12
7236,7236,0.0,0.0,0.0,0.0,0.0,2013-06-24,13
7237,7237,0.0,0.0,0.0,0.0,0.0,2013-06-24,14
7238,7238,0.0,0.0,0.0,0.0,0.0,2013-06-24,15
7239,7239,0.0,0.0,0.0,0.0,0.0,2013-06-24,16
7240,7240,0.0,0.0,0.0,0.0,0.0,2013-06-24,17
7241,7241,0.0,0.0,0.0,0.0,0.0,2013-06-24,18
7242,7242,0.0,0.0,0.0,0.0,0.0,2013-06-24,19
7243,7243,0.0,0.0,0.0,0.0,0.0,2013-06-24,20
7244,7244,0.0,0.0,0.0,0.0,0.0,2013-06-24,21
7245,7245,0.0,0.0,0.0,0.0,0.0,2013-06-24,22
7246,7246,0.0,0.0,0.0,0.0,0.0,2013-06-24,23
7247,7247,0.0,0.0,0.0,0.0,0.0,2013-06-25,0
7248,7248,0.0,0.0,0.0,0.0,0.0,2013-06-25,1
7249,7249,0.0,0.0,0.0,0.0,0.0,2013-06-25,2
7250,7250,0.0,0.0,0.0,0.0,0.0,2013-06-25,3
7251,7251,0.0,0.0,0.0,0.0,0.0,2013-06-25,4
7252,7252,0.0,0.0,0.0,0.0,0.0,2013-06-25,5
7253,7253,0.0,0.0,0.0,0.0,0.0,2013-06-25,6
7254,7254,0.0,0.0,0.0,0.0,0.0,2013-06-25,7
7255,7255,0.0,0.0,0.0,0.0,0.0,2013-06-25,8
7256,7256,0.0,0.0,0.0,0.0,0.0,2013-06-25,9
7257,7257,0.0,0.0,0.0,0.0,0.0,2013-06-25,10
7258,7258,0.0,0.0,0.0,0.0,0.0,2013-06-25,11
7259,7259,0.0,0.0,0.0,0.0,0.0,2013-06-25,12
7260,7260,0.0,0.0,0.0,0.0,0.0,2013-06-25,13
7261,7261,0.0,0.0,0.0,0.0,0.0,2013-06-25,14
7262,7262,0.0,0.0,0.0,0.0,0.0,2013-06-25,15
7263,7263,0.0,0.0,0.0,0.0,0.0,2013-06-25,16
7264,7264,0.0,0.0,0.0,0.0,0.0166666666666666,2013-06-25,17
7265,7265,0.0098039215686274,0.0084033613445378,0.0,0.0,0.0083333333333333,2013-06-25,18
7266,7266,0.0196078431372549,0.0252100840336134,0.03,0.0283018867924528,0.0166666666666666,2013-06-25,19
7267,7267,0.0098039215686274,0.0168067226890756,0.03,0.0283018867924528,0.0083333333333333,2013-06-25,20
7268,7268,0.0196078431372549,0.0168067226890756,0.03,0.0283018867924528,0.0083333333333333,2013-06-25,21
7269,7269,0.0,0.0,0.01,0.0094339622641509,0.0083333333333333,2013-06-25,22
7270,7270,0.0,0.0168067226890756,0.01,0.0,0.0083333333333333,2013-06-25,23
7271,7271,0.0490196078431372,0.0168067226890756,0.02,0.0188679245283018,0.0583333333333333,2013-06-26,0
7272,7272,0.0294117647058823,0.0336134453781512,0.02,0.0283018867924528,0.0083333333333333,2013-06-26,1
7273,7273,0.0294117647058823,0.0504201680672268,0.04,0.0566037735849056,0.025,2013-06-26,2
7274,7274,0.0392156862745098,0.0168067226890756,0.04,0.0283018867924528,0.0416666666666666,2013-06-26,3
7275,7275,0.0294117647058823,0.0084033613445378,0.04,0.0188679245283018,0.025,2013-06-26,4
7276,7276,0.0098039215686274,0.0,0.0,0.0094339622641509,0.0,2013-06-26,5
7277,7277,0.0,0.0,0.0,0.0,0.0083333333333333,2013-06-26,6
7278,7278,0.0,0.0,0.0,0.0,0.0,2013-06-26,7
7279,7279,0.0,0.0,0.0,0.0,0.0,2013-06-26,8
7280,7280,0.0098039215686274,0.0,0.0,0.0,0.0,2013-06-26,9
7281,7281,0.0,0.0,0.0,0.0,0.0,2013-06-26,10
7282,7282,0.0,0.0,0.0,0.0,0.0,2013-06-26,11
7283,7283,0.0,0.0,0.0,0.0,0.0,2013-06-26,12
7284,7284,0.0,0.0,0.0,0.0,0.0,2013-06-26,13
7285,7285,0.0,0.0,0.0,0.0,0.0,2013-06-26,14
7286,7286,0.0,0.0,0.0,0.0,0.0,2013-06-26,15
7287,7287,0.0,0.0,0.0,0.0,0.0,2013-06-26,16
7288,7288,0.0,0.0,0.0,0.0,0.0,2013-06-26,17
7289,7289,0.0,0.0,0.0,0.0,0.0,2013-06-26,18
7290,7290,0.0,0.0,0.0,0.0,0.0,2013-06-26,19
7291,7291,0.0,0.0,0.0,0.0,0.0,2013-06-26,20
7292,7292,0.0,0.0,0.0,0.0,0.0,2013-06-26,21
7293,7293,0.0,0.0,0.0,0.0,0.0,2013-06-26,22
7294,7294,0.0,0.0,0.0,0.0,0.0,2013-06-26,23
7295,7295,0.0,0.0,0.0,0.0,0.0,2013-06-27,0
7296,7296,0.0,0.0,0.0,0.0,0.0,2013-06-27,1
7297,7297,0.0,0.0,0.0,0.0,0.0,2013-06-27,2
7298,7298,0.0,0.0,0.0,0.0,0.0,2013-06-27,3
7299,7299,0.0,0.0,0.0,0.0,0.0,2013-06-27,4
7300,7300,0.0,0.0,0.0,0.0,0.0,2013-06-27,5
7301,7301,0.0,0.0,0.0,0.0,0.0,2013-06-27,6
7302,7302,0.0,0.0,0.0,0.0,0.0,2013-06-27,7
7303,7303,0.0,0.0,0.0,0.0,0.0,2013-06-27,8
7304,7304,0.0,0.0,0.0,0.0,0.0,2013-06-27,9
7305,7305,0.0,0.0,0.0,0.0,0.0,2013-06-27,10
7306,7306,0.0,0.0,0.0,0.0,0.0,2013-06-27,11
7307,7307,0.0,0.0,0.0,0.0,0.0,2013-06-27,12
7308,7308,0.0,0.0,0.0,0.0,0.0,2013-06-27,13
7309,7309,0.0,0.0,0.0,0.0,0.0,2013-06-27,14
7310,7310,0.0,0.0,0.0,0.0,0.0,2013-06-27,15
7311,7311,0.0,0.0,0.0,0.0,0.0,2013-06-27,16
7312,7312,0.0,0.0,0.0,0.0,0.0,2013-06-27,17
7313,7313,0.0,0.0,0.0,0.0,0.0,2013-06-27,18
7314,7314,0.0,0.0,0.0,0.0,0.0,2013-06-27,19
7315,7315,0.0,0.0,0.0,0.0,0.0,2013-06-27,20
7316,7316,0.0,0.0,0.0,0.0,0.0,2013-06-27,21
7317,7317,0.0,0.0,0.0,0.0,0.0,2013-06-27,22
7318,7318,0.0,0.0,0.0,0.0,0.0,2013-06-27,23
7319,7319,0.0,0.0,0.0,0.0,0.0,2013-06-28,0
7320,7320,0.0,0.0,0.0,0.0,0.0,2013-06-28,1
7321,7321,0.0,0.0,0.0,0.0,0.0,2013-06-28,2
7322,7322,0.0,0.0,0.0,0.0,0.0,2013-06-28,3
7323,7323,0.0,0.0,0.0,0.0,0.0,2013-06-28,4
7324,7324,0.0,0.0,0.0,0.0,0.0,2013-06-28,5
7325,7325,0.0,0.0,0.0,0.0,0.0,2013-06-28,6
7326,7326,0.0,0.0,0.0,0.0,0.0,2013-06-28,7
7327,7327,0.0,0.0,0.0,0.0,0.0,2013-06-28,8
7328,7328,0.0,0.0,0.0,0.0,0.0,2013-06-28,9
7329,7329,0.0,0.0,0.0,0.0,0.0,2013-06-28,10
7330,7330,0.0,0.0,0.0,0.0,0.0,2013-06-28,11
7331,7331,0.0,0.0,0.0,0.0,0.0,2013-06-28,12
7332,7332,0.0,0.0,0.0,0.0,0.0,2013-06-28,13
7333,7333,0.0,0.0,0.0,0.0,0.0,2013-06-28,14
7334,7334,0.0,0.0,0.0,0.0,0.0,2013-06-28,15
7335,7335,0.0,0.0,0.0,0.0,0.0,2013-06-28,16
7336,7336,0.0,0.0,0.0,0.0,0.0,2013-06-28,17
7337,7337,0.0,0.0,0.0,0.0,0.0,2013-06-28,18
7338,7338,0.0,0.0,0.0,0.0,0.0,2013-06-28,19
7339,7339,0.0,0.0,0.0,0.0,0.0,2013-06-28,20
7340,7340,0.0,0.0,0.0,0.0,0.0,2013-06-28,21
7341,7341,0.0,0.0,0.0,0.0,0.0,2013-06-28,22
7342,7342,0.0,0.0,0.0,0.0,0.0,2013-06-28,23
7343,7343,0.0,0.0,0.0,0.0,0.0,2013-06-29,0
7344,7344,0.0,0.0,0.0,0.0,0.0,2013-06-29,1
7345,7345,0.0,0.0,0.0,0.0,0.0,2013-06-29,2
7346,7346,0.0,0.0,0.0,0.0,0.0,2013-06-29,3
7347,7347,0.0,0.0,0.0,0.0,0.0,2013-06-29,4
7348,7348,0.0,0.0,0.0,0.0,0.0,2013-06-29,5
7349,7349,0.0,0.0,0.0,0.0,0.0,2013-06-29,6
7350,7350,0.0,0.0,0.0,0.0,0.0,2013-06-29,7
7351,7351,0.0,0.0,0.0,0.0,0.0,2013-06-29,8
7352,7352,0.0,0.0,0.0,0.0,0.0,2013-06-29,9
7353,7353,0.0,0.0,0.0,0.0,0.0,2013-06-29,10
7354,7354,0.0,0.0,0.0,0.0,0.0,2013-06-29,11
7355,7355,0.0,0.0,0.0,0.0,0.0,2013-06-29,12
7356,7356,0.0,0.0,0.0,0.0,0.0,2013-06-29,13
7357,7357,0.0,0.0,0.0,0.0,0.0,2013-06-29,14
7358,7358,0.0,0.0,0.0,0.0,0.0,2013-06-29,15
7359,7359,0.0,0.0,0.0,0.0,0.0,2013-06-29,16
7360,7360,0.0,0.0,0.0,0.0,0.0,2013-06-29,17
7361,7361,0.0,0.0,0.0,0.0,0.0,2013-06-29,18
7362,7362,0.0,0.0,0.0,0.0,0.0,2013-06-29,19
7363,7363,0.0,0.0,0.0,0.0,0.0,2013-06-29,20
7364,7364,0.0,0.0,0.0,0.0,0.0,2013-06-29,21
7365,7365,0.0,0.0,0.0,0.0,0.0,2013-06-29,22
7366,7366,0.0,0.0,0.0,0.0,0.0,2013-06-29,23
7367,7367,0.0,0.0,0.0,0.0,0.0,2013-06-30,0
7368,7368,0.0,0.0,0.0,0.0,0.0,2013-06-30,1
7369,7369,0.0,0.0,0.0,0.0,0.0,2013-06-30,2
7370,7370,0.0,0.0,0.0,0.0,0.0,2013-06-30,3
7371,7371,0.0,0.0,0.0,0.0,0.0,2013-06-30,4
7372,7372,0.0,0.0,0.0,0.0,0.0,2013-06-30,5
7373,7373,0.0,0.0,0.0,0.0,0.0,2013-06-30,6
7374,7374,0.0,0.0,0.0,0.0,0.0,2013-06-30,7
7375,7375,0.0,0.0,0.0,0.0,0.0,2013-06-30,8
7376,7376,0.0,0.0,0.0,0.0,0.0,2013-06-30,9
7377,7377,0.0,0.0,0.0,0.0,0.0,2013-06-30,10
7378,7378,0.0,0.0,0.0,0.0,0.0,2013-06-30,11
7379,7379,0.0,0.0,0.0,0.0,0.0,2013-06-30,12
7380,7380,0.0,0.0,0.0,0.0,0.0,2013-06-30,13
7381,7381,0.0,0.0,0.0,0.0,0.0,2013-06-30,14
7382,7382,0.0,0.0,0.0,0.0,0.0,2013-06-30,15
7383,7383,0.0,0.0,0.0,0.0,0.0,2013-06-30,16
7384,7384,0.0,0.0,0.0,0.0,0.0,2013-06-30,17
7385,7385,0.0,0.0,0.0,0.0,0.0,2013-06-30,18
7386,7386,0.0,0.0,0.0,0.0,0.0,2013-06-30,19
7387,7387,0.0,0.0,0.0,0.0,0.0,2013-06-30,20
7388,7388,0.0,0.0,0.0,0.0,0.0,2013-06-30,21
7389,7389,0.0,0.0,0.0,0.0,0.0,2013-06-30,22
7390,7390,0.0,0.0,0.0,0.0,0.0,2013-06-30,23
7391,7391,0.0,0.0,0.0,0.0,0.0,2013-07-01,0
7392,7392,0.0,0.0,0.0,0.0,0.0,2013-07-01,1
7393,7393,0.0,0.0,0.0,0.0,0.0,2013-07-01,2
7394,7394,0.0,0.0,0.0,0.0,0.0,2013-07-01,3
7395,7395,0.0,0.0,0.0,0.0,0.0,2013-07-01,4
7396,7396,0.0,0.0,0.0,0.0,0.0,2013-07-01,5
7397,7397,0.0,0.0,0.0,0.0,0.0,2013-07-01,6
7398,7398,0.0,0.0,0.0,0.0,0.0,2013-07-01,7
7399,7399,0.0,0.0,0.0,0.0,0.0,2013-07-01,8
7400,7400,0.0,0.0,0.0,0.0,0.0,2013-07-01,9
7401,7401,0.0,0.0,0.0,0.0,0.0,2013-07-01,10
7402,7402,0.0,0.0,0.0,0.0,0.0,2013-07-01,11
7403,7403,0.0,0.0,0.0,0.0,0.0,2013-07-01,12
7404,7404,0.0,0.0,0.0,0.0,0.0,2013-07-01,13
7405,7405,0.0,0.0,0.0,0.0,0.0,2013-07-01,14
7406,7406,0.0,0.0,0.0,0.0,0.0,2013-07-01,15
7407,7407,0.0,0.0,0.0,0.0,0.0,2013-07-01,16
7408,7408,0.0,0.0,0.0,0.0,0.0,2013-07-01,17
7409,7409,0.0,0.0,0.0,0.0,0.0,2013-07-01,18
7410,7410,0.0,0.0,0.0,0.0,0.0,2013-07-01,19
7411,7411,0.0,0.0,0.0,0.0,0.0,2013-07-01,20
7412,7412,0.0,0.0,0.0,0.0,0.0,2013-07-01,21
7413,7413,0.0,0.0,0.0,0.0,0.0,2013-07-01,22
7414,7414,0.0,0.0,0.0,0.0,0.0,2013-07-01,23
7415,7415,0.0,0.0,0.0,0.0,0.0,2013-07-02,0
7416,7416,0.0,0.0,0.0,0.0,0.0,2013-07-02,1
7417,7417,0.0,0.0,0.0,0.0,0.0,2013-07-02,2
7418,7418,0.0,0.0,0.0,0.0,0.0,2013-07-02,3
7419,7419,0.0,0.0,0.0,0.0,0.0,2013-07-02,4
7420,7420,0.0,0.0,0.0,0.0,0.0,2013-07-02,5
7421,7421,0.0,0.0,0.0,0.0,0.0,2013-07-02,6
7422,7422,0.0,0.0,0.0,0.0,0.0,2013-07-02,7
7423,7423,0.0,0.0,0.0,0.0,0.0,2013-07-02,8
7424,7424,0.0,0.0,0.0,0.0,0.0,2013-07-02,9
7425,7425,0.0098039215686274,0.0,0.0,0.0,0.0,2013-07-02,10
7426,7426,0.0,0.0,0.0,0.0,0.0,2013-07-02,11
7427,7427,0.0196078431372549,0.0,0.0,0.0,0.0,2013-07-02,12
7428,7428,0.0,0.0,0.0,0.0,0.0,2013-07-02,13
7429,7429,0.0,0.0,0.0,0.0,0.0,2013-07-02,14
7430,7430,0.0,0.0,0.0,0.0,0.0,2013-07-02,15
7431,7431,0.0,0.0,0.0,0.0,0.0,2013-07-02,16
7432,7432,0.0,0.0,0.0,0.0,0.0,2013-07-02,17
7433,7433,0.0,0.0,0.0,0.0,0.0,2013-07-02,18
7434,7434,0.0,0.0,0.0,0.0,0.0,2013-07-02,19
7435,7435,0.0,0.0084033613445378,0.0,0.0,0.0,2013-07-02,20
7436,7436,0.0,0.0,0.0,0.0,0.0,2013-07-02,21
7437,7437,0.0,0.0,0.0,0.0,0.0,2013-07-02,22
7438,7438,0.0,0.0,0.0,0.0,0.0,2013-07-02,23
